Textbox9
"Año: 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020"

Año,Mes_Ordenado,Día,Textbox17,Capacidad_Efectiva_Neta,Textbox26,Generación,Textbox13,Textbox15,Textbox16,Capacidad_Efectiva_Neta1,Generación1
2012,06-Junio,23,Capacidad Efectiva Neta (MV),"14.388,980",Generación (GWh),"163,214",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,06-Junio,24,Capacidad Efectiva Neta (MV),"14.388,980",Generación (GWh),"140,601",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,06-Junio,25,Capacidad Efectiva Neta (MV),"14.388,980",Generación (GWh),"164,794",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,06-Junio,26,Capacidad Efectiva Neta (MV),"14.388,980",Generación (GWh),"167,098",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,06-Junio,27,Capacidad Efectiva Neta (MV),"14.388,980",Generación (GWh),"167,719",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,06-Junio,28,Capacidad Efectiva Neta (MV),"14.388,980",Generación (GWh),"169,472",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,06-Junio,29,Capacidad Efectiva Neta (MV),"14.388,980",Generación (GWh),"168,161",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,06-Junio,30,Capacidad Efectiva Neta (MV),"14.388,980",Generación (GWh),"156,348",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,07-Julio,1,Capacidad Efectiva Neta (MV),"14.388,980",Generación (GWh),"137,060",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,07-Julio,2,Capacidad Efectiva Neta (MV),"14.388,980",Generación (GWh),"143,207",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,07-Julio,3,Capacidad Efectiva Neta (MV),"14.388,980",Generación (GWh),"167,386",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,07-Julio,4,Capacidad Efectiva Neta (MV),"14.388,980",Generación (GWh),"169,174",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,07-Julio,5,Capacidad Efectiva Neta (MV),"14.388,980",Generación (GWh),"170,961",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,07-Julio,6,Capacidad Efectiva Neta (MV),"14.388,980",Generación (GWh),"171,168",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,07-Julio,7,Capacidad Efectiva Neta (MV),"14.388,980",Generación (GWh),"162,389",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,07-Julio,8,Capacidad Efectiva Neta (MV),"14.388,980",Generación (GWh),"144,936",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,07-Julio,9,Capacidad Efectiva Neta (MV),"14.388,980",Generación (GWh),"172,778",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,07-Julio,10,Capacidad Efectiva Neta (MV),"14.388,980",Generación (GWh),"175,406",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,07-Julio,11,Capacidad Efectiva Neta (MV),"14.388,980",Generación (GWh),"173,248",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,07-Julio,12,Capacidad Efectiva Neta (MV),"14.388,980",Generación (GWh),"172,065",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,07-Julio,13,Capacidad Efectiva Neta (MV),"14.388,980",Generación (GWh),"170,125",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,07-Julio,14,Capacidad Efectiva Neta (MV),"14.388,980",Generación (GWh),"158,034",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,07-Julio,15,Capacidad Efectiva Neta (MV),"14.388,980",Generación (GWh),"141,649",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,07-Julio,16,Capacidad Efectiva Neta (MV),"14.388,980",Generación (GWh),"167,743",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,07-Julio,17,Capacidad Efectiva Neta (MV),"14.388,980",Generación (GWh),"172,984",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,07-Julio,18,Capacidad Efectiva Neta (MV),"14.388,980",Generación (GWh),"170,577",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,07-Julio,19,Capacidad Efectiva Neta (MV),"14.388,980",Generación (GWh),"172,071",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,07-Julio,20,Capacidad Efectiva Neta (MV),"14.388,980",Generación (GWh),"153,950",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,07-Julio,21,Capacidad Efectiva Neta (MV),"14.388,980",Generación (GWh),"157,714",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,07-Julio,22,Capacidad Efectiva Neta (MV),"14.388,980",Generación (GWh),"143,611",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,07-Julio,23,Capacidad Efectiva Neta (MV),"14.388,980",Generación (GWh),"170,091",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,07-Julio,24,Capacidad Efectiva Neta (MV),"14.388,980",Generación (GWh),"171,815",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,07-Julio,25,Capacidad Efectiva Neta (MV),"14.388,980",Generación (GWh),"174,769",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,07-Julio,26,Capacidad Efectiva Neta (MV),"14.388,980",Generación (GWh),"176,313",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,07-Julio,27,Capacidad Efectiva Neta (MV),"14.388,980",Generación (GWh),"175,824",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,07-Julio,28,Capacidad Efectiva Neta (MV),"14.388,980",Generación (GWh),"164,761",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,07-Julio,29,Capacidad Efectiva Neta (MV),"14.388,980",Generación (GWh),"148,149",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,07-Julio,30,Capacidad Efectiva Neta (MV),"14.388,980",Generación (GWh),"169,637",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,07-Julio,31,Capacidad Efectiva Neta (MV),"14.388,980",Generación (GWh),"170,992",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,08-Agosto,1,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"169,943",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,08-Agosto,2,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"172,773",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,08-Agosto,3,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"173,684",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,08-Agosto,4,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"163,979",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,08-Agosto,5,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"143,686",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,08-Agosto,6,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"166,735",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,08-Agosto,7,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"153,494",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,08-Agosto,8,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"174,210",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,08-Agosto,9,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"173,372",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,08-Agosto,10,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"174,479",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,08-Agosto,11,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"164,204",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,08-Agosto,12,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"146,147",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,08-Agosto,13,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"169,759",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,08-Agosto,14,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"168,733",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,08-Agosto,15,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"171,536",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,08-Agosto,16,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"173,740",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,08-Agosto,17,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"171,842",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,08-Agosto,18,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"160,403",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,08-Agosto,19,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"144,222",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,08-Agosto,20,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"145,443",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,08-Agosto,21,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"170,888",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,08-Agosto,22,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"172,634",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,08-Agosto,23,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"171,704",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,08-Agosto,24,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"171,627",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,08-Agosto,25,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"161,824",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,08-Agosto,26,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"144,932",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,08-Agosto,27,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"170,340",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,08-Agosto,28,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"173,908",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,08-Agosto,29,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"176,527",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,08-Agosto,30,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"174,535",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,08-Agosto,31,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"173,694",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,09-Septiembre,1,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"162,454",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,09-Septiembre,2,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"145,289",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,09-Septiembre,3,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"170,619",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,09-Septiembre,4,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"172,324",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,09-Septiembre,5,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"172,937",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,09-Septiembre,6,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"173,736",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,09-Septiembre,7,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"177,689",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,09-Septiembre,8,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"167,760",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,09-Septiembre,9,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"149,576",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,09-Septiembre,10,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"177,422",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,09-Septiembre,11,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"179,427",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,09-Septiembre,12,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"178,556",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,09-Septiembre,13,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"180,142",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,09-Septiembre,14,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"180,459",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,09-Septiembre,15,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"171,440",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,09-Septiembre,16,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"151,779",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,09-Septiembre,17,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"176,530",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,09-Septiembre,18,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"181,254",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,09-Septiembre,19,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"182,125",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,09-Septiembre,20,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"184,140",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,09-Septiembre,21,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"182,860",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,09-Septiembre,22,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"168,336",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,09-Septiembre,23,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"153,237",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,09-Septiembre,24,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"175,178",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,09-Septiembre,25,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"176,271",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,09-Septiembre,26,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"177,936",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,09-Septiembre,27,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"178,108",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,09-Septiembre,28,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"178,752",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,09-Septiembre,29,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"169,233",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,09-Septiembre,30,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"150,232",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,10-Octubre,1,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"174,722",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,10-Octubre,2,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"176,475",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,10-Octubre,3,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"178,203",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,10-Octubre,4,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"179,543",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,10-Octubre,5,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"173,933",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,10-Octubre,6,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"159,610",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,10-Octubre,7,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"142,164",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,10-Octubre,8,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"166,023",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,10-Octubre,9,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"171,798",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,10-Octubre,10,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"172,569",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,10-Octubre,11,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"175,113",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,10-Octubre,12,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"172,863",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,10-Octubre,13,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"161,354",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,10-Octubre,14,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"140,703",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,10-Octubre,15,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"144,262",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,10-Octubre,16,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"166,780",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,10-Octubre,17,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"166,468",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,10-Octubre,18,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"167,347",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,10-Octubre,19,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"165,306",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,10-Octubre,20,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"159,113",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,10-Octubre,21,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"141,924",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,10-Octubre,22,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"166,024",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,10-Octubre,23,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"167,820",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,10-Octubre,24,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"168,757",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,10-Octubre,25,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"171,270",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
2012,10-Octubre,26,Capacidad Efectiva Neta (MV),"14.448,680",Generación (GWh),"172,101",Total 2012,"14.414,138","59.988,859","19.326,117","1.179.405,046"
